customer_tweet_id,customer_text,reply_tweet_id,reply_text
2876104,Literally offended at how bad my Discover Weekly playlist is this week @115888,2876103,"@798422 Hey there, Discover Weekly is based on what you, and others like you, are listening to. Hopefully it’s more in tune with your tastes next week! Let us know if you have any other questions 🙂 /KC"
1906494,@115888 @SpotifyCares if I restore my iPhone backup to a new device will my Spotify account be automatically logged in?,1906493,"@568046 Hey! You might still need to log in as this is another device. Not to worry, if ever you're having issues logging in, we're just here /JP"
364938,@SpotifyCares 6 Plus with iOS 11.0.2; app 8.4.20.535. I often open the app whilst on Edge and the list of playlists doesn’t load (it remains blank),364940,@202445 Thanks for the info. Have you tried logging out then back in? Does restarting your device by holding Home + Lock for 10 seconds help? /PB
1055362,@SpotifyCares https://t.co/Vk2PHrZHXS &lt;== this is secrets official. No idea wth this is ==&gt; https://t.co/bpNThePc3S,1055361,@369362 Thanks. We'll get this reported. Great detective work! https://t.co/LpsmyUtme0 /DR
688066,@115888 Can i pay it through maxis bill?,2772036,@774842 Hi there! Can you DM us your account's email address? We'll take a look backstage and see what we can suggest /NY https://t.co/ldFdZRiNAt
2095070,"@115888 Hi, may I know why "" Le SOS d'un terrien en détresse "" of Daniel Balavoine isn't available in Spotify pls :'( ?",2095069,@618954 Hey there! Can you let us know which country you're currently in? We'll take a look backstage /MA
1947897,@SpotifyCares - Show you really care - When will Explicit button be fixed - https://t.co/hcWNsTn5Ne,1947896,@129061 Hi Mark! We don't have any info on this yet. Rest assured our devs are carefully looking into each and every idea in our Community /JP
1622796,@SpotifyCares I also just replied ...,1622797,@497161 We've just replied 🙂 /I
2509465,"@SpotifyCares Yes, I love the idea of a curated playlist containing both new and familiar artists. I'd like to see more of a variety of tracks from the selected artists too. It's as the algorithm thinks there's only one Fela Kuti song worth hearing!",2509466,"@715366 We understand you'd like to get more variety in your Discover Weekly, Release Radar, and Daily Mix playlists. Keep listening to your favorite tunes. This will help mix things up. But thanks for the feedback – we appreciate it! We’ll get this passed onto the right team 💚 /AP"
1533095,"@SpotifyCares So, this third column in the set-up keeps popping up and Idk what to do about it, it won't let me skip this part. https://t.co/o5SWMdmF34",1533094,@475499 Hey there. Let's get you on board as an artist first! Get started here: https://t.co/aDf2KFsYWZ /LS
1526251,@115888 why not working in Kuwait ?,1526250,@473998 Hey there! We're launching in new countries as often as possible. Be sure to add your email at https://t.co/X8DVSX9QgM /DB
130904,"@SpotifyCares I keep accidentally removing music because I hit the check mark on mistake and with 350 songs I'll never know what one I removed. Could you make a second prompt to ask ""are you sure you want to remove ___ song"" it would help. A lot.",130903,@145552 Hey there! We can see how that’d be handy. Thanks for taking the time to reach out – your feedback's been noted 📝 /MT
2637124,@SpotifyCares Iʻm having issues with my credit card payment and service - can someone contact me to help?,2637122,@128762 Hi Zeke! Help's here. Are you getting any specific errors? Can you DM us your account's username or email address? We'll check things backstage /CP https://t.co/ldFdZRiNAt
2862729,Could you please put Acidrap by Chance the rapper on spotify @SpotifyCares,2862727,"@795214 Hey! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: https://t.co/0i8GpimuDa /RH"
1872485,@SpotifyCares Fix your algorithm on Discover Weekly and Release Radar. It's kinda suck now.,1872484,@559151 Your Discover Weekly and Release Radar should improve the more you use Spotify. Keep adding your fav tracks to Your Library/playlists 🙂 /RH
2751318,if I’m paying $10.68/month can y’all at least get the rights to Lemonade @115888,2751317,"@770267 Hey! We're working on it, and we hope to have it available soon. There's more info here: https://t.co/WI0fi3V8Cu /CE"
629909,"@SpotifyCares Hi! Can you fix these albums release dates, please? /cc @106342 @106343 https://t.co/C08ZKKvEpz",629908,"@269244 Hey Roman, thanks for reaching out. We can certainly make the right people aware. Can you let us know what dates you believe should be showing here? /J"
583072,@SpotifyCares I guess this fixed my problem.,583071,@131457 Awesome! Just give us a shout if the problem persists. We're... https://t.co/zOXI69QSqg /PL
1526265,@SpotifyCares How can I move one of the accounts on a family plan to an individual plan. Account is nrmnh. thanks,1526264,@474001 2: Then they'll be free to sign up for Premium on their own. Stay awesome 😁 /TY
941244,"@SpotifyCares Thanks for stating the known, there is no way for me to do that. Thanks for deleting all my music with your update. Was a good ride. #byespotify",941245,@343137 Sorry for the inconvenience. We'd hate to see you go and we're going to miss you. Give us a shout if you need help with anything else /MT
296839,@SpotifyCares Awesome. I'll check that out. Thanks!,296838,@186717 Cool! We're just a tweet away if you have other questions. Have a... https://t.co/c1ybueU8Vd 😉 /GT
1883607,@SpotifyCares I JUST WANT TO TALK TO SOMEONE ABOUT AN ACCOUNT I DONT THINK I HAVE,1883606,"@562115 Hey! Don't worry, we're here for you. Can you DM us your email address, along with more info about what's happening exactly? /RI https://t.co/ldFdZRiNAt"
2284613,Sadly I can't listen to #Repuation  because it is not on @115888 😩,2284612,"@663900 Hi, Taylor Swift's 'Reputation' isn't available to stream just yet – stay tuned! For now, check out the singles: https://t.co/3h0TnPWP0c /BM"
507433,@SpotifyCares hi anyway you could tell me when next payment will be taken out of account,507432,"@124926 Hey Sammy, we just sent you a DM 🙂 /KL"
1418695,Why isn't this sorted and the loss of the inbox feature  -__- https://t.co/eo1CHhDeDj @116130,1418694,"@449752 1: Hi! We don't have any info on this right now, but we'll let the right team know it's something you'd like to see..."
468981,"@SpotifyCares My account suddenly logged me out on all devices, won't let me reset my  password and says account no longer exists... Any ideas on why this is?",468980,@226669 Hi there! That doesn't sound good. Can you DM us your account's username or email address? We'll take a look under the hood /DN https://t.co/ldFdZRiNAt
2190836,"@SpotifyCares Hey, I've been having some issues with the spotify app on my macbook pro, deleting/re-downloading it does not help :( It's very slow and doesn't work a lot of the times.. Please help! :)",2190835,"@641312 Hey Kira, help's here! Could you send us a DM with your account's username or email address? We'll take a look backstage 🔍 /DB https://t.co/ldFdZRiNAt"
1470934,SOS my @115888 doesn’t show up on my lock screen any more and it’s driving me nuts help,1470932,@461434 Hey there! Can you let us know the device/OS and Spotify version you're using? We'll see what we can suggest /AR
131810,@115888 your laptop version is very very hard to read. Please do something.,131809,@145719 Hi CK! Help's here. Can you let us know your laptop's operating system and app versions? We'll see what we can suggest /MU
855091,@115888 I have a premium account. Why is my library getting wiped out weekly and forcing me to redownload everything constantly?!?,855090,@323089 Hey! The cavalry's here. Can you DM us your account's username or email address? We'll take a look under the hood /JS https://t.co/ldFdZRiNAt
2165545,"@SpotifyCares Hi Spotify, I have recently had an email saying that my email account has been changed, and when I try to log on to spotify all my playlists and info are gone!",2165544,"@635610 Hi Michael, we’re sorry to hear that. Check out https://t.co/QHn3ok8y2n for what to do next /JN"
187605,@SpotifyCares Not really. I’m not the only one with this issue in our network. Are there any debugging possibilities (e.g. logs) within the Spotify app?,187606,@160030 2: Can you let us know the operating system used on the device this is happening on? We'll see what we can suggest /RC
568925,Hey @SpotifyCares I have a small issue. Mind lending a hand ?,568924,@253485 Hey Zack! Sorry for the delay. Can you tell us what's happening exactly? We'll be happy to help /KB
1298584,@115888 has a unique ability to create the most annoying commercials ever. #CantAffordPremium,1298583,@423489 Hey Mitchel! We didn't mean to cause any offense. We'll pass the feedback on to the right people /NS
1230208,@SpotifyCares help me,1230207,"@408525 Hi, help's here! We've just sent you a bit more info over DM. We'll carry on helping out there /AR"
389001,@SpotifyCares That was quick! I tweeted Microsoft 7 days ago and nothing. Nice work on your customer service! https://t.co/C970GJvJ3h,389000,"@208046 Aww. Thanks for the kind words. If you ever need us, just send a tweet our way, and we'll come running 🏃 /GT"
86382,@SpotifyCares some songs in the playlists become unsaved,86383,"@134860 In this case, we'd recommend checking out https://t.co/EidIERWgLX. Listed under 'Downloads unexpectedly removed' are possible reasons why your downloaded tracks/albums were removed /AG"
1080681,@115888 I really miss the feature where I could hold down a song and it would play a preview or the song. #bringitback,1080680,@374929 Hey! We have more info about this here: https://t.co/pXBCq8GlsI. Give us a shout if you have any questions /KL
700454,.@115888 @SpotifyCares what the hell? Second time this week my library has been decimated by random removal of music. Remind me why I pay from premium access? https://t.co/dCHGN02cf9,700453,"@287169 Hey Matthew, sorry to hear that! Check out the steps under “Downloads unexpectedly removed” at https://t.co/38J7tFlIBF. They should help with this /K"
